# fpr ccr
0.000000 0.096774
0.000000 0.064516
0.000000 0.032258
0.000000 0.016129
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.008065
0.000000 0.008065
0.000000 0.016129
0.000000 0.000000
0.025641 0.129032
0.038462 0.145161
0.051282 0.161290
0.076923 0.193548
0.089744 0.209677
0.089744 0.225806
0.102564 0.258065
0.128205 0.282258
0.153846 0.395161
0.153846 0.427419
0.153846 0.354839
0.166667 0.451613
0.192308 0.491935
0.205128 0.508065
0.230769 0.564516
0.243590 0.620968
0.269231 0.669355
0.269231 0.709677
0.320513 0.766129
0.333333 0.798387
0.333333 0.814516
0.346154 0.822581
0.384615 0.838710
0.423077 0.854839
0.474359 0.879032
0.512821 0.879032
0.589744 0.887097
0.615385 0.887097
0.628205 0.903226
0.705128 0.919355
0.756410 0.927419
0.846154 0.927419
0.858974 0.927419
0.923077 0.927419
0.948718 0.927419
0.974359 0.927419
1.000000 0.927419
1.000000 0.927419
1.000000 0.927419
1.000000 0.927419
1.000000 0.927419
1.000000 0.927419
1.000000 0.927419
1.000000 0.927419
1.000000 0.927419
1.000000 0.927419
1.000000 0.927419
1.000000 0.927419
1.000000 0.927419
1.000000 0.927419
1.000000 0.927419
1.000000 0.927419
1.000000 0.927419
1.000000 0.927419
1.000000 0.927419
1.000000 0.927419
1.000000 0.927419
1.000000 0.927419
1.000000 0.927419
1.000000 0.927419
