# fpr mean_tpr
0.127127 0.435250
0.128128 0.435250
0.129129 0.459023
0.130130 0.459023
0.131131 0.459023
0.132132 0.459023
0.133133 0.459023
0.134134 0.459023
0.135135 0.459023
0.136136 0.459023
0.137137 0.459023
0.138138 0.459023
0.139139 0.459023
0.140140 0.459023
0.141141 0.478775
0.142142 0.478775
0.143143 0.478775
0.144144 0.478775
0.145145 0.478775
0.146146 0.478775
0.147147 0.478775
0.148148 0.478775
0.149149 0.478775
0.150150 0.478775
0.151151 0.478775
0.152152 0.478775
0.153153 0.478775
0.154154 0.505622
0.155155 0.505622
0.156156 0.505622
0.157157 0.505622
0.158158 0.505622
0.159159 0.505622
0.160160 0.505622
0.161161 0.505622
0.162162 0.505622
0.163163 0.505622
0.164164 0.505622
0.165165 0.505622
0.166166 0.505622
0.167167 0.522148
0.168168 0.522148
0.169169 0.522148
0.170170 0.522148
0.171171 0.522148
0.172172 0.522148
0.173173 0.522148
0.174174 0.522148
0.175175 0.522148
0.176176 0.522148
0.177177 0.522148
0.178178 0.522148
0.179179 0.522148
0.180180 0.532702
0.181181 0.532702
0.182182 0.532702
0.183183 0.532702
0.184184 0.532702
0.185185 0.532702
0.186186 0.532702
0.187187 0.532702
0.188188 0.532702
0.189189 0.532702
0.190190 0.532702
0.191191 0.532702
0.192192 0.532702
0.193193 0.562214
0.194194 0.562214
0.195195 0.562214
0.196196 0.562214
0.197197 0.562214
0.198198 0.562214
0.199199 0.562214
0.200200 0.562214
0.201201 0.562214
0.202202 0.562214
0.203203 0.562214
0.204204 0.562214
0.205205 0.580517
0.206206 0.580517
0.207207 0.580517
0.208208 0.580517
0.209209 0.580517
0.210210 0.580517
0.211211 0.580517
0.212212 0.580517
0.213213 0.580517
0.214214 0.580517
0.215215 0.580517
0.216216 0.580517
0.217217 0.580517
0.218218 0.588090
0.219219 0.588090
0.220220 0.588090
0.221221 0.588090
0.222222 0.588090
0.223223 0.588090
0.224224 0.588090
0.225225 0.588090
0.226226 0.588090
0.227227 0.588090
0.228228 0.588090
0.229229 0.588090
0.230230 0.588090
0.231231 0.604208
0.232232 0.604208
0.233233 0.604208
0.234234 0.604208
0.235235 0.604208
0.236236 0.604208
0.237237 0.604208
0.238238 0.604208
0.239239 0.604208
0.240240 0.604208
0.241241 0.604208
0.242242 0.604208
0.243243 0.604208
0.244244 0.617590
0.245245 0.617590
0.246246 0.617590
0.247247 0.617590
0.248248 0.617590
0.249249 0.617590
0.250250 0.617590
0.251251 0.617590
0.252252 0.617590
0.253253 0.617590
0.254254 0.617590
0.255255 0.617590
0.256256 0.617590
0.257257 0.630248
0.258258 0.630248
0.259259 0.630248
0.260260 0.630248
0.261261 0.630248
0.262262 0.630248
0.263263 0.630248
0.264264 0.630248
0.265265 0.630248
0.266266 0.630248
0.267267 0.630248
0.268268 0.630248
0.269269 0.654511
0.270270 0.654511
0.271271 0.654511
0.272272 0.654511
0.273273 0.654511
0.274274 0.654511
0.275275 0.654511
0.276276 0.654511
0.277277 0.654511
0.278278 0.654511
0.279279 0.654511
0.280280 0.654511
0.281281 0.654511
0.282282 0.667730
0.283283 0.667730
0.284284 0.667730
0.285285 0.667730
0.286286 0.667730
0.287287 0.667730
0.288288 0.667730
0.289289 0.667730
0.290290 0.667730
0.291291 0.667730
0.292292 0.667730
0.293293 0.667730
0.294294 0.667730
0.295295 0.672405
0.296296 0.672405
0.297297 0.672405
0.298298 0.672405
0.299299 0.672405
0.300300 0.672405
0.301301 0.672405
0.302302 0.672405
0.303303 0.672405
0.304304 0.672405
0.305305 0.672405
0.306306 0.672405
0.307307 0.672405
0.308308 0.694074
