# fpr ccr
0.000000 0.129032
0.000000 0.064516
0.000000 0.048387
0.000000 0.088710
0.000000 0.032258
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.008065
0.000000 0.008065
0.000000 0.008065
0.000000 0.008065
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.016129
0.000000 0.024194
0.000000 0.024194
0.000000 0.016129
0.000000 0.016129
0.025641 0.153226
0.025641 0.241935
0.038462 0.274194
0.051282 0.330645
0.064103 0.362903
0.076923 0.379032
0.089744 0.411290
0.089744 0.443548
0.089744 0.443548
0.102564 0.459677
0.128205 0.475806
0.141026 0.491935
0.166667 0.540323
0.166667 0.524194
0.166667 0.532258
0.192308 0.604839
0.192308 0.612903
0.192308 0.548387
0.205128 0.620968
0.256410 0.637097
0.256410 0.669355
0.282051 0.717742
0.371795 0.790323
0.448718 0.822581
0.512821 0.830645
0.564103 0.830645
0.602564 0.846774
0.653846 0.846774
0.730769 0.854839
0.794872 0.854839
0.871795 0.854839
0.935897 0.854839
0.961538 0.854839
0.961538 0.854839
0.974359 0.862903
0.987179 0.862903
1.000000 0.862903
1.000000 0.862903
1.000000 0.862903
1.000000 0.862903
1.000000 0.862903
1.000000 0.862903
1.000000 0.862903
1.000000 0.862903
1.000000 0.862903
1.000000 0.862903
1.000000 0.862903
1.000000 0.862903
1.000000 0.862903
1.000000 0.862903
1.000000 0.862903
1.000000 0.862903
1.000000 0.862903
1.000000 0.862903
1.000000 0.862903
1.000000 0.862903
1.000000 0.862903
1.000000 0.862903
1.000000 0.862903
