# fpr ccr
0.000000 0.260870
0.000000 0.217391
0.000000 0.202899
0.000000 0.195652
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.014493
0.000000 0.028986
0.000000 0.043478
0.000000 0.072464
0.000000 0.079710
0.000000 0.086957
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.115942
0.000000 0.144928
0.000000 0.159420
0.000000 0.173913
0.000000 0.115942
0.012821 0.369565
0.012821 0.297101
0.012821 0.347826
0.012821 0.275362
0.025641 0.405797
0.038462 0.405797
0.051282 0.449275
0.089744 0.492754
0.089744 0.536232
0.115385 0.557971
0.128205 0.586957
0.128205 0.615942
0.141026 0.637681
0.179487 0.666667
0.230769 0.724638
0.282051 0.768116
0.397436 0.797101
0.423077 0.797101
0.448718 0.833333
0.487179 0.862319
0.525641 0.862319
0.615385 0.884058
0.628205 0.891304
0.717949 0.905797
0.782051 0.920290
0.820513 0.934783
0.820513 0.920290
0.833333 0.942029
0.871795 0.942029
0.910256 0.942029
0.935897 0.942029
0.961538 0.942029
0.961538 0.942029
0.974359 0.942029
0.974359 0.942029
1.000000 0.942029
1.000000 0.942029
1.000000 0.942029
1.000000 0.942029
1.000000 0.942029
1.000000 0.942029
1.000000 0.942029
1.000000 0.942029
1.000000 0.942029
1.000000 0.942029
1.000000 0.942029
1.000000 0.942029
1.000000 0.942029
1.000000 0.942029
1.000000 0.942029
1.000000 0.942029
1.000000 0.942029
1.000000 0.942029
1.000000 0.942029
1.000000 0.942029
1.000000 0.942029
1.000000 0.942029
1.000000 0.942029
1.000000 0.942029
1.000000 0.942029
