# fpr ccr
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.012821 0.000000
0.025641 0.008065
0.038462 0.016129
0.064103 0.016129
0.089744 0.016129
0.128205 0.016129
0.166667 0.016129
0.269231 0.016129
0.282051 0.016129
0.397436 0.016129
0.551282 0.016129
0.653846 0.016129
0.756410 0.016129
0.794872 0.016129
0.833333 0.016129
0.897436 0.016129
0.948718 0.016129
0.961538 0.016129
0.974359 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
1.000000 0.016129
