# fpr ccr
0.000000 0.043478
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.746377
0.000000 0.673913
0.000000 0.318841
0.000000 0.007246
0.000000 0.137681
0.000000 0.195652
0.000000 0.500000
0.000000 0.413043
0.000000 0.594203
0.012821 0.818841
0.038462 0.833333
0.038462 0.840580
0.038462 0.855072
0.051282 0.869565
0.089744 0.869565
0.115385 0.891304
0.128205 0.920290
0.141026 0.927536
0.153846 0.934783
0.179487 0.942029
0.179487 0.956522
0.179487 0.942029
0.192308 0.956522
0.192308 0.956522
0.192308 0.956522
0.205128 0.956522
0.217949 0.956522
0.217949 0.956522
0.230769 0.956522
0.243590 0.956522
0.282051 0.956522
0.282051 0.956522
0.320513 0.956522
0.346154 0.956522
0.346154 0.963768
0.358974 0.963768
0.397436 0.963768
0.410256 0.963768
0.435897 0.963768
0.448718 0.971014
0.448718 0.971014
0.461538 0.971014
0.474359 0.971014
0.474359 0.971014
0.474359 0.971014
0.474359 0.971014
0.525641 0.971014
0.551282 0.971014
0.589744 0.971014
0.628205 0.971014
0.641026 0.971014
0.692308 0.971014
0.705128 0.971014
0.769231 0.971014
0.794872 0.971014
0.833333 0.971014
0.858974 0.971014
0.897436 0.971014
0.897436 0.971014
0.897436 0.971014
0.923077 0.971014
0.935897 0.971014
0.948718 0.971014
0.948718 0.971014
0.987179 0.971014
0.987179 0.971014
1.000000 0.971014
1.000000 0.971014
1.000000 0.971014
1.000000 0.971014
1.000000 0.971014
1.000000 0.971014
1.000000 0.971014
1.000000 0.971014
1.000000 0.971014
1.000000 0.971014
1.000000 0.971014
1.000000 0.971014
1.000000 0.971014
1.000000 0.971014
1.000000 0.971014
1.000000 0.971014
1.000000 0.971014
1.000000 0.971014
1.000000 0.971014
1.000000 0.971014
1.000000 0.971014
1.000000 0.971014
1.000000 0.971014
1.000000 0.971014
1.000000 0.971014
1.000000 0.971014
1.000000 0.971014
1.000000 0.971014
1.000000 0.971014
