# fpr ccr
0.000000 0.000000
0.000000 0.129032
0.000000 0.096774
0.000000 0.008065
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.266129
0.000000 0.177419
0.000000 0.403226
0.000000 0.024194
0.012821 0.782258
0.012821 0.774194
0.012821 0.524194
0.012821 0.685484
0.012821 0.782258
0.012821 0.741935
0.012821 0.701613
0.012821 0.620968
0.025641 0.814516
0.025641 0.790323
0.038462 0.862903
0.038462 0.846774
0.038462 0.862903
0.038462 0.846774
0.051282 0.879032
0.089744 0.895161
0.089744 0.919355
0.089744 0.879032
0.115385 0.943548
0.115385 0.935484
0.153846 0.943548
0.153846 0.951613
0.179487 0.959677
0.192308 0.959677
0.205128 0.959677
0.217949 0.967742
0.243590 0.967742
0.256410 0.975806
0.256410 0.967742
0.256410 0.967742
0.256410 0.967742
0.333333 0.975806
0.397436 0.983871
0.435897 0.983871
0.512821 0.983871
0.512821 0.983871
0.525641 0.983871
0.551282 0.983871
0.589744 0.983871
0.615385 0.991935
0.615385 0.991935
0.666667 1.000000
0.679487 1.000000
0.679487 1.000000
0.705128 1.000000
0.717949 1.000000
0.730769 1.000000
0.769231 1.000000
0.807692 1.000000
0.807692 1.000000
0.871795 1.000000
0.871795 1.000000
0.884615 1.000000
0.923077 1.000000
0.948718 1.000000
0.974359 1.000000
0.974359 1.000000
0.987179 1.000000
0.987179 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
